State_Name,Assembly_No,Year,Total_Constituencies,Majority_Constituencies,Largest_Party,Largest_Party_Vote_Share,Largest_Party_By_Seats,Seats_Won,Largest_Party_Centre,LParty_Seats,Coalition_Centre,Coalition_Name,Majority_Party,Coalition_State,Coalition_Leader,Turnover,ENOP_Mean,ENOP_Median,SOP,State_Turnout,SOP_Normalized,State_Turnout_Normalized,ENOP_Median_Normalized,Contestation_Normalized,DemIndex,W_DemIndex,DemIndex_NoTurnover
Delhi,8,2008,70,36,INC,40.3068180640548,INC,43,INC,145,1,UPA,INC,0,NA,0,2.9095714285714287,2.7,0.38571428571428573,0.575739520907563,0.4959183673469388,0.49877497573273255,0.34973637961335685,0.4228273734801478,0.21089571294669576,0.14762699906268703,0.21089571294669576
Delhi,9,2013,70,36,BJP,33.073379441238835,BJP,31,INC,206,1,UPA,No Majority,1,AAAP,1,3.4052857142857142,3.33,0.5571428571428572,0.6596402923504318,0.7163265306122449,0.6162632273074655,0.5711775043936732,0.6437520175029591,1.3967206958920655,0.5777044871244459,0.3967206958920656
Delhi,10,2015,70,36,AAAP,54.335607453953536,AAAP,67,BJP,282,0,No Coalition,AAAP,0,NA,1,2.369,2.27,0.04285714285714286,0.6743836893871877,0.05510204081632653,0.636908757858994,0.19859402460456943,0.12684803271044798,1.0807906229504685,0.3565534360653279,0.08079062295046846
Delhi,11,2020,70,36,AAAP,53.57247512355969,AAAP,62,BJP,303,0,No Coalition,AAAP,0,NA,0,2.202857142857143,2.17,0.11428571428571428,0.6274901523788028,0.14693877551020407,0.5712426194132735,0.16344463971880488,0.15519170761450446,0.08865211756892839,0.06205648229824987,0.08865211756892839
Goa,1,1989,40,21,INC,40.52339822096171,INC,20,INC,197,1,National Front + allies,No Majority,1,INC,NA,2.4887179487179485,2.33,0.5,0.6869399594270743,0.6428571428571428,0.6544916023062708,0.21968365553602814,0.4312703991965855,NA,NA,0.2822628545974383
Goa,2,1994,40,21,INC,37.54239834383776,INC,18,INC,232,1,Congress + allies,No Majority,1,INC,1,2.82825,2.9,0.55,0.6999359372549783,0.7071428571428572,0.6726901800576581,0.42003514938488573,0.5635890032638715,1.3791207880840899,0.5653845516588628,0.3791207880840898
Goa,3,1999,40,21,INC,38.58373693071982,INC,21,BJP,182,1,NDA,INC,0,NA,0,3.2682051282051283,3.12,0.475,0.635400787828826,0.6107142857142857,0.5823200709299284,0.49736379613356774,0.5540390409239266,0.3226280536087705,0.22583963752613934,0.3226280536087705
Goa,4,2002,40,21,INC,38.416560991975004,BJP,17,BJP,182,1,NDA,No Majority,1,BJP,1,2.66275,2.505,0.575,0.686918066832319,0.7392857142857142,0.6544609455836209,0.28119507908611596,0.510240396685915,1.3339324124900258,0.533752688743018,0.33393241249002575
Goa,5,2007,40,21,INC,32.0029500178985,INC,16,INC,145,1,UPA,No Majority,1,INC,1,2.6515,2.7,0.6,0.6885342777897661,0.7714285714285714,0.6567241643395495,0.34973637961335685,0.5605824755209641,1.368148057779901,0.5577036404459308,0.3681480577799011
Goa,6,2012,40,21,BJP,34.68082524700746,BJP,21,INC,206,1,UPA,BJP,0,NA,1,2.42225,2.17,0.475,0.8271048344350213,0.6107142857142857,0.8507678201964505,0.16344463971880488,0.38707946271654525,1.3293147507381684,0.5305203255167179,0.3293147507381684
Goa,7,2017,40,21,BJP,32.480113859613894,INC,17,BJP,282,0,No Coalition,No Majority,1,BJP,1,2.9685,2.665,0.575,0.824164268668182,0.7392857142857142,0.846650075810492,0.3374340949033392,0.5383599045945267,1.4558024540382852,0.6190617178267996,0.45580245403828523
Goa,8,2022,40,21,BJP,33.307871575946,BJP,20,BJP,303,0,No Coalition,No Majority,1,BJP,0,3.6025,3.51,0.5,0.796268339108463,0.6428571428571428,0.8075867402337144,0.6344463971880492,0.638651770022596,0.5157667010970401,0.3610366907679281,0.5157667010970401
Goa_Daman_&_Diu,1,1967,30,16,MAG,40.41524656173955,MAG,16,INC,283,0,No Coalition,MAG,0,NA,NA,2.5123333333333333,2.22,0.4666666666666667,0.6570706781005917,0.6,0.6126649351792364,0.18101933216168722,0.3905096660808436,NA,NA,0.23925157925628526
Goa_Daman_&_Diu,2,1972,30,16,MAG,38.303444704123876,MAG,18,INC,352,0,No Coalition,MAG,0,NA,1,2.3173333333333335,2.2750000000000004,0.4,0.6757205127977957,0.5142857142857143,0.6387807435687255,0.20035149384885775,0.35731860406728605,1.22824824359704,0.459773770517928,0.22824824359704002
Goa_Daman_&_Diu,3,1977,30,16,MAG,38.49263988194695,MAG,15,JP,295,1,Janata Party + allies,No Majority,1,MGP,1,2.8206666666666664,2.86,0.5,0.6221287702419254,0.6428571428571428,0.563734948119516,0.4059753954305799,0.5244162691438614,1.295631778278845,0.5069422447951913,0.29563177827884485
Goa_Daman_&_Diu,4,1980,30,16,INC(U),38.357627741488884,INC(U),20,INC,353,0,No Coalition,INC(U),0,NA,1,2.535,2.44,0.3333333333333333,0.671653413743753,0.42857142857142855,0.6330854877489849,0.25834797891036904,0.3434597037408988,1.2174393540649286,0.45220754784545014,0.21743935406492876
Goa_Daman_&_Diu,5,1984,30,16,INC,39.47550440758782,INC,18,INC,404,0,No Coalition,INC,0,NA,1,3.159,3.075,0.4,0.6949648602164468,0.5142857142857143,0.6657290623032396,0.4815465729349737,0.49791614361034403,1.3314772473913594,0.5320340731739517,0.33147724739135953
Gujarat,1,1962,154,78,INC,50.84293900371291,INC,113,INC,361,0,No Coalition,INC,0,NA,NA,2.2407142857142857,2.13,0.2662337662337662,0.5458667218180144,0.34230055658627084,0.45694338259816614,0.14938488576449907,0.24584272117538497,NA,NA,0.11233620460101822
Gujarat,2,1967,168,85,INC,45.964844261765855,INC,93,INC,283,0,No Coalition,INC,0,NA,1,2.3251190476190478,2.22,0.44642857142857145,0.5966441052861101,0.5739795918367347,0.5280481638845768,0.18101933216168722,0.377499461999211,1.199337897776099,0.43953652844326924,0.19933789777609892
Gujarat,3,1972,168,85,INC,50.93405369092044,INC,140,INC,352,0,No Coalition,INC,0,NA,0,2.558988095238095,2.44,0.16666666666666666,0.5536496680680788,0.21428571428571427,0.4678420278822901,0.25834797891036904,0.23631684659804164,0.11055895273517588,0.07739126691462311,0.11055895273517588
Gujarat,4,1975,181,91,INC,40.70241863521359,INC,75,INC,352,0,No Coalition,No Majority,1,INC,0,2.5082872928176796,2.38,0.585635359116022,0.5764645869625733,0.7529597474348855,0.4997903030248941,0.23725834797891032,0.4951090477068979,0.24745070098379723,0.17321549068865805,0.24745070098379723
Gujarat,5,1980,182,92,INC(I),51.03675775751423,INC(I),141,INC,353,0,No Coalition,INC(I),0,NA,1,2.46646408839779,2.33,0.22527472527472528,0.4692193790743553,0.28963893249607536,0.3496122802502722,0.21968365553602814,0.25466129401605175,1.0890327156924369,0.36232290098470576,0.08903271569243686
Gujarat,6,1985,182,92,INC,55.554389154757175,INC,149,INC,404,0,No Coalition,INC,0,NA,1,2.2204395604395604,2.13,0.1813186813186813,0.47802392942591765,0.23312401883830455,0.3619415021265113,0.14938488576449907,0.1912544523014018,1.0692229237543527,0.3484560466280468,0.06922292375435259
Gujarat,7,1990,182,92,INC,30.735977213264693,JD,70,INC,197,1,National Front + allies,No Majority,1,JD,1,2.7303296703296702,2.7,0.6153846153846154,0.5111113331508758,0.7912087912087913,0.40827458281146906,0.34973637961335685,0.570472585411074,1.2329094568140864,0.46303661976986044,0.2329094568140864
Gujarat,8,1995,182,92,BJP,42.510630149476455,BJP,121,INC,232,1,Congress + allies,BJP,0,NA,1,2.9654945054945054,2.78,0.33516483516483514,0.6218972320357433,0.4309262166405023,0.5634107196464131,0.3778558875219683,0.40439105208123527,1.227838253671659,0.4594867775701612,0.22783825367165889
Gujarat,9,1998,182,92,BJP,44.81202378033937,BJP,117,BJP,182,1,NDA,BJP,0,NA,1,2.643901098901099,2.56,0.35714285714285715,0.56620084705028,0.45918367346938777,0.4854177432000506,0.30052724077328646,0.3798554571213371,1.184388578738063,0.4290720051166441,0.18438857873806305
Gujarat,10,2002,182,92,BJP,49.8533255819003,BJP,127,BJP,182,1,NDA,BJP,0,NA,0,2.4155494505494506,2.27,0.3021978021978022,0.6152166621798608,0.38854003139717425,0.5540557583225477,0.19859402460456943,0.29356702800087187,0.16265250231751965,0.11385675162226375,0.16265250231751965
Gujarat,11,2007,182,92,BJP,48.89797579488035,BJP,116,INC,145,1,UPA,BJP,0,NA,0,2.490164835164835,2.38,0.3626373626373626,0.5871428731490016,0.4662480376766091,0.5147433618857696,0.23725834797891032,0.35175319282775974,0.18106262103021445,0.1267438347211501,0.18106262103021445
Gujarat,12,2012,182,92,BJP,47.851907453921456,BJP,115,INC,206,1,UPA,BJP,0,NA,0,2.467802197802198,2.38,0.36813186813186816,0.7196242904361808,0.4733124018838305,0.7002602506525446,0.23725834797891032,0.3552853749313704,0.24879222570262474,0.17415455799183732,0.24879222570262474
Gujarat,13,2017,182,92,BJP,49.05185160706116,BJP,99,BJP,282,0,No Coalition,BJP,0,NA,0,2.2826923076923076,2.22,0.45604395604395603,0.6896188220876525,0.5863422291993721,0.6582428775900085,0.18101933216168722,0.38368078068052963,0.25255514115113276,0.17678859880579292,0.25255514115113276
